繊維業界,-0.390500712,-0.181914334,-0.578601408,-0.696564921,-0.15491683,-0.225110035,0.848925776,1.014921838,-0.416054582
自動車業界,2.536983434,2.567750709,-0.082384277,-0.720453163,0.288647773,1.885569873,0.030389561,1.217092384,0.488546394
自動車部品業界,0.783368726,0.640194883,-0.420714139,-0.529347232,-0.061601269,1.91992287,-0.008588354,0.762208656,-0.18593679
航空業界,-0.336574031,-0.259161466,0.594275447,-0.601011956,-0.187596743,-0.272470714,-0.320411674,-0.981512299,0.083856484
菓子業界,-0.433422186,-0.455754929,-0.601156732,-0.242688336,-0.200593726,-0.482574131,0.420168711,0.610580747,-0.24941756
製粉業界,-0.451046805,-0.4781752,-0.420714139,0.258964731,-0.206119228,-0.607504122,0.459146626,0.98965052,0.313974276
製紙業界,-0.253703421,-0.369500527,-0.510935435,-0.457682508,-0.170247062,-0.375114045,0.186301221,1.040193156,-0.225612271
製薬業界,0.029436377,0.677986256,0.977715957,0.521735386,-0.091502294,0.365113571,0.459146626,-0.172830117,0.853560822
証券業界,-0.300452287,-0.005783039,0.955160632,0.569511868,0.46098139,-0.554250865,0.342212881,-0.804613071,0.734534378
警備業界,-0.446137505,-0.395347476,0.436388178,0.402294179,-0.201302352,-0.238142168,0.069367476,-0.223372753,-1.090537765
通信業界,0.945957292,2.874585327,0.526609474,-0.051582406,0.075627173,-0.198630109,0.965859522,0.787479974,2.845269988
通販業界,-0.449336694,-0.474063185,-0.398158815,0.473958903,-0.20710595,-0.524787974,-0.944058315,-1.183682844,-0.439859871
造船重機業界,-0.10374874,-0.220488948,-0.443269463,-0.67267668,-0.152572594,0.160951633,0.576080371,0.71166602,0.298104083
運送業界,-0.111293008,-0.265525299,-0.53349076,-0.147135371,-0.173612352,0.498601248,0.615058286,0.231510974,-0.622367085
重電業界,-0.139759967,0.06372959,0.707052067,-0.816006128,-0.072354267,0.755123999,0.926881607,1.469805565,1.202705058
金属製品業界,-0.1446809,-0.225384203,-0.488380111,-0.128024778,-0.164228542,0.098700579,0.498124541,0.736937338,-0.3763791
金融業界,2.247392909,6.79754522,1.293490494,-0.003805923,8.405801727,1.999435998,0.225279136,0.307324929,0.520286779
鉄道業界,0.274168466,0.743093155,0.255945585,-0.409906026,0.031614727,1.259318409,1.121771182,0.939107884,-0.304963234
鉄鋼業界,0.293008776,-0.30155438,-1.480814373,-0.67267668,-0.081311666,0.244144566,-0.008588354,0.939107884,-0.082780538
銀行業界,0.702836431,4.510579732,2.782141886,-0.983223817,6.51929877,1.158276588,0.108345391,0.98965052,0.393325238
雑貨業界,-0.490873791,-0.494721164,-0.307937518,0.856170764,-0.210722555,-0.590951112,-2.191351596,-1.613295253,-1.161953632
電力業界,0.560478368,-1.808901469,-2.901799792,0.211188249,0.111873566,0.875677345,0.693014116,2.10158852,1.345536791
電気機器業界,3.689232176,1.538474277,-1.02970789,-1.102665024,0.353772763,6.102406339,0.498124541,0.484224156,0.02831081
電気通信工事業界,-0.289906599,-0.376255979,-0.556046084,0.067858801,-0.189493281,0.073614334,1.121771182,1.368720293,0.28223389
非鉄金属業界,0.136074048,0.210685161,-0.307937518,-1.150441506,-0.069032923,-0.057538317,0.381190796,0.686394702,0.147337254
靴業界,-0.487279067,-0.477587769,0.346166881,1.286159108,-0.209934963,-0.57840799,-0.51530125,0.180968338,-0.836614684
食品業界,0.497797544,0.581745532,-0.195160898,0.450070662,-0.098886569,0.605071087,0.147323306,0.484224156,-0.209742079
飲食業界,-0.276941161,-0.325834847,-0.488380111,0.473958903,-0.192775486,-0.06434779,-1.022014145,-1.082597572,-0.971511321
飼料業界,-0.485952858,-0.511267127,-0.736488677,-0.194911854,-0.209444006,-0.612186399,0.537102456,0.888565247,-0.31289833
駐車場業界,-0.505060737,-0.507155113,0.50405415,2.886671276,-0.211675631,-0.644766732,-2.113395766,-2.068178981,-0.757263722
高速道路業界,-0.286114107,-0.491000769,-0.871820621,1.190606143,-0.183737062,-0.549360758,1.160749097,1.065464474,1.528044006
